"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","stressor","stress_pct","State.Code","Region","Division"
"6239","United States",2015,"April-June",2,2849500,NA,352860,12,661860,692850,24,"Pesticides",16.6,NA,NA,NA
"6240","United States",2015,"April-June",2,2849500,NA,352860,12,661860,692850,24,"Other",11.6,NA,NA,NA
"6241","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Varroa mites",18.7,"UT","West","Mountain"
"6242","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Varroa mites",23,"UT","West","Mountain"
"6243","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Pesticides",2.4,"UT","West","Mountain"
"6244","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Varroa mites",61.7,"UT","West","Mountain"
"6245","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Disesases",NA,"UT","West","Mountain"
"6246","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Disesases",NA,"UT","West","Mountain"
"6247","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Other pests/parasites",0.1,"UT","West","Mountain"
"6248","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Other pests/parasites",NA,"UT","West","Mountain"
"6249","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Disesases",NA,"UT","West","Mountain"
"6250","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other pests/parasites",NA,"UT","West","Mountain"
"6251","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Other pests/parasites",0.9,"UT","West","Mountain"
"6252","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Varroa mites",49.5,"UT","West","Mountain"
"6253","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Other pests/parasites",NA,"UT","West","Mountain"
"6254","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Disesases",0.1,"UT","West","Mountain"
"6255","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Disesases",NA,"UT","West","Mountain"
"6256","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Varroa mites",34,"UT","West","Mountain"
"6257","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"UT","West","Mountain"
"6258","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Unknown",17.6,"UT","West","Mountain"
"6259","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Other pests/parasites",NA,"UT","West","Mountain"
"6260","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Pesticides",6.8,"UT","West","Mountain"
"6261","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Other pests/parasites",15.5,"UT","West","Mountain"
"6262","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Other pests/parasites",0.1,"UT","West","Mountain"
"6263","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Unknown",7.7,"UT","West","Mountain"
"6264","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Other pests/parasites",NA,"UT","West","Mountain"
"6265","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Varroa mites",28.8,"UT","West","Mountain"
"6266","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Other pests/parasites",7.6,"UT","West","Mountain"
"6267","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Disesases",0.1,"UT","West","Mountain"
"6268","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Disesases",1.8,"UT","West","Mountain"
"6269","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Disesases",0.1,"UT","West","Mountain"
"6270","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Pesticides",31.6,"UT","West","Mountain"
"6271","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Other",0.1,"UT","West","Mountain"
"6272","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Unknown",3.9,"UT","West","Mountain"
"6273","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Varroa mites",32.1,"UT","West","Mountain"
"6274","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Varroa mites",48,"UT","West","Mountain"
"6275","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Unknown",19.8,"UT","West","Mountain"
"6276","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Other pests/parasites",1.1,"UT","West","Mountain"
"6277","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Disesases",0.2,"UT","West","Mountain"
"6278","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Varroa mites",45.4,"UT","West","Mountain"
"6279","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Varroa mites",40.1,"UT","West","Mountain"
"6280","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Other pests/parasites",25.8,"UT","West","Mountain"
"6281","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Disesases",10.4,"UT","West","Mountain"
"6282","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Pesticides",18.7,"UT","West","Mountain"
"6283","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Unknown",0.7,"UT","West","Mountain"
"6284","Utah",2020,"October-December",24,29000,29000,3800,13,1800,50,NA,"Other",0.7,"UT","West","Mountain"
"6285","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,"Varroa mites",38.9,"UT","West","Mountain"
"6286","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Other pests/parasites",NA,"UT","West","Mountain"
"6287","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Varroa mites",26.4,"UT","West","Mountain"
"6288","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Varroa mites",29.4,"UT","West","Mountain"
"6289","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Other pests/parasites",4.9,"UT","West","Mountain"
"6290","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Disesases",5.5,"UT","West","Mountain"
"6291","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Pesticides",0.2,"UT","West","Mountain"
"6292","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Other pests/parasites",9.8,"UT","West","Mountain"
"6293","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Disesases",5.5,"UT","West","Mountain"
"6294","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Pesticides",8,"UT","West","Mountain"
"6295","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Pesticides",0.2,"UT","West","Mountain"
"6296","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Other",NA,"UT","West","Mountain"
"6297","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,"Varroa mites",43.5,"UT","West","Mountain"
"6298","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Other pests/parasites",8.9,"UT","West","Mountain"
"6299","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Unknown",0.5,"UT","West","Mountain"
"6300","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Other pests/parasites",2,"UT","West","Mountain"
"6301","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Varroa mites",38.7,"UT","West","Mountain"
"6302","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Other pests/parasites",NA,"UT","West","Mountain"
"6303","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Disesases",0.1,"UT","West","Mountain"
"6304","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Other pests/parasites",20.2,"UT","West","Mountain"
"6305","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Disesases",0.6,"UT","West","Mountain"
"6306","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Pesticides",21.8,"UT","West","Mountain"
"6307","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Other",2.5,"UT","West","Mountain"
"6308","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Pesticides",0.4,"UT","West","Mountain"
"6309","Utah",2018,"July-September",15,30000,30000,4400,15,970,1400,5,"Other",1,"UT","West","Mountain"
"6310","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Unknown",0.6,"UT","West","Mountain"
"6311","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Other pests/parasites",25,"UT","West","Mountain"
"6312","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Varroa mites",13.6,"UT","West","Mountain"
"6313","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Disesases",0.5,"UT","West","Mountain"
"6314","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Varroa mites",27.2,"UT","West","Mountain"
"6315","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Other pests/parasites",10.8,"UT","West","Mountain"
"6316","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Disesases",1.5,"UT","West","Mountain"
"6317","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Pesticides",12.3,"UT","West","Mountain"
"6318","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Other",5.6,"UT","West","Mountain"
"6319","Utah",2015,"April-June",2,24000,27000,3400,13,10000,3900,14,"Unknown",1.2,"UT","West","Mountain"
"6320","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Disesases",0.1,"UT","West","Mountain"
"6321","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Pesticides",NA,"UT","West","Mountain"
"6322","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other",NA,"UT","West","Mountain"
"6323","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Other",1,"UT","West","Mountain"
"6324","Utah",2021,"January-March",25,17500,18500,2500,14,4000,NA,NA,"Unknown",11.2,"UT","West","Mountain"
"6325","Utah",2021,"April-June",26,20000,31000,3500,11,8500,3900,13,"Unknown",1.4,"UT","West","Mountain"
"6326","Utah",2020,"July-September",23,24000,30000,2000,7,1500,2300,8,"Other",3.7,"UT","West","Mountain"
"6327","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Varroa mites",22.1,"UT","West","Mountain"
"6328","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Disesases",0.3,"UT","West","Mountain"
"6329","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Disesases",2,"UT","West","Mountain"
"6330","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Pesticides",10.3,"UT","West","Mountain"
"6331","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Other",0.2,"UT","West","Mountain"
"6332","Utah",2019,"October-December",20,30000,32000,4400,14,970,90,NA,"Unknown",0.3,"UT","West","Mountain"
"6333","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Pesticides",0.9,"UT","West","Mountain"
"6334","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Other",0.7,"UT","West","Mountain"
"6335","Utah",2016,"October-December",8,30000,30000,1600,5,440,50,NA,"Unknown",0.3,"UT","West","Mountain"
"6336","Utah",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,"UT","West","Mountain"
"6337","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Unknown",4.9,"UT","West","Mountain"
"6338","Utah",2018,"January-March",13,7500,17000,620,4,490,50,NA,"Pesticides",NA,"UT","West","Mountain"
"6339","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Varroa mites",40.5,"UT","West","Mountain"
"6340","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Other pests/parasites",0.1,"UT","West","Mountain"
"6341","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Pesticides",9.2,"UT","West","Mountain"
"6342","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Pesticides",16.7,"UT","West","Mountain"
"6343","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Other",15.9,"UT","West","Mountain"
"6344","Utah",2017,"July-September",11,35000,35000,6500,19,5500,3200,9,"Unknown",9.1,"UT","West","Mountain"
"6345","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Disesases",0.2,"UT","West","Mountain"
"6346","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Pesticides",NA,"UT","West","Mountain"
"6347","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Other",0.6,"UT","West","Mountain"
"6348","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Pesticides",NA,"UT","West","Mountain"
"6349","Utah",2016,"July-September",7,27000,33000,3200,10,1200,120,NA,"Unknown",1.7,"UT","West","Mountain"
"6350","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Pesticides",7.3,"UT","West","Mountain"
"6351","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Other",3.4,"UT","West","Mountain"
"6352","Utah",2016,"April-June",6,14500,25000,4800,19,12000,7000,28,"Unknown",0.8,"UT","West","Mountain"
"6353","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Disesases",41.6,"UT","West","Mountain"
"6354","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Other pests/parasites",0.9,"UT","West","Mountain"
"6355","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Disesases",0.1,"UT","West","Mountain"
"6356","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Pesticides",4.4,"UT","West","Mountain"
"6357","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Other",3,"UT","West","Mountain"
"6358","Utah",2015,"January-March",1,6000,24000,3300,14,2500,290,1,"Unknown",0.5,"UT","West","Mountain"
"6359","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,"Unknown",22.4,"UT","West","Mountain"
"6360","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Pesticides",0.1,"UT","West","Mountain"
"6361","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Other",10.9,"UT","West","Mountain"
"6362","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Other",0.3,"UT","West","Mountain"
"6363","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Unknown",8.8,"UT","West","Mountain"
"6364","Utah",2016,"January-March",5,12000,12500,1700,14,710,100,1,"Other",1.9,"UT","West","Mountain"
"6365","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Varroa mites",24.3,"UT","West","Mountain"
"6366","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Varroa mites",38.4,"UT","West","Mountain"
"6367","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,"Other pests/parasites",17.2,"UT","West","Mountain"
"6368","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,"Disesases",17.1,"UT","West","Mountain"
"6369","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Pesticides",13.1,"UT","West","Mountain"
"6370","Utah",2020,"April-June",22,21000,31000,2700,9,7000,13500,44,"Other",0.1,"UT","West","Mountain"
"6371","Utah",2019,"January-March",17,8500,11000,1800,16,900,NA,NA,"Varroa mites",22.9,"UT","West","Mountain"
"6372","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Disesases",11,"UT","West","Mountain"
"6373","Utah",2018,"October-December",16,27000,27000,3400,13,180,400,1,"Other",6.5,"UT","West","Mountain"
"6374","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Other",2,"UT","West","Mountain"
"6375","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Unknown",NA,"UT","West","Mountain"
"6376","Utah",2020,"January-March",21,12000,17000,400,2,4200,NA,NA,"Other",15.7,"UT","West","Mountain"
"6377","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,"Pesticides",1.7,"UT","West","Mountain"
"6378","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Varroa mites",40.1,"UT","West","Mountain"
"6379","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,"Other pests/parasites",3.7,"UT","West","Mountain"
"6380","Utah",2019,"July-September",19,24000,29000,2800,10,3500,1700,6,"Unknown",4.6,"UT","West","Mountain"
"6381","Utah",2015,"October-December",4,28000,28000,1900,7,120,100,NA,"Disesases",6.4,"UT","West","Mountain"
"6382","Utah",2017,"October-December",12,29000,29000,2000,7,480,70,NA,"Other",9.4,"UT","West","Mountain"
"6383","Utah",2017,"April-June",10,19000,35000,2300,7,14500,10500,30,"Varroa mites",32.2,"UT","West","Mountain"
"6384","Utah",2015,"October-December",4,28000,28000,1900,7,120,100,NA,"Other pests/parasites",9.1,"UT","West","Mountain"
"6385","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,"Unknown",1.9,"UT","West","Mountain"
"6386","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Pesticides",33.6,"UT","West","Mountain"
"6387","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Other",3.6,"UT","West","Mountain"
"6388","Utah",2015,"July-September",3,31000,36000,8000,22,1400,2200,6,"Unknown",0.1,"UT","West","Mountain"
"6389","Utah",2017,"January-March",9,16000,18500,2700,15,2900,60,NA,"Unknown",0.3,"UT","West","Mountain"
"6390","Utah",2015,"October-December",4,28000,28000,1900,7,120,100,NA,"Unknown",0.4,"UT","West","Mountain"
"6391","Utah",2018,"April-June",14,14500,26000,1700,7,10000,4100,16,"Disesases",2,"UT","West","Mountain"
